t,dx,dy,dz,ax,ay,az
3.100000,-20.01434980,-4.50124937,-7.44174142,137.29630000,21.90374000,-268.30338000
3.110000,-20.02189348,-4.48300159,-7.49937380,174.06630000,153.26374000,-194.68338000
3.120000,-20.01388031,-4.45492089,-7.57561099,132.78630000,60.85374000,-84.97338000
3.130000,-19.99415827,-4.42367754,-7.66133999,24.65630000,-152.49626000,-13.49338000
3.140000,-19.97091338,-4.40305479,-7.75056331,-45.24370000,-184.71626000,-26.26338000
3.150000,-19.95061314,-4.39625413,-7.84296894,-56.01370000,-34.98626000,-59.72338000
3.160000,-19.93687053,-4.39270306,-7.93905088,-109.09370000,120.67374000,0.20662000
3.170000,-19.93414631,-4.37669084,-8.03391139,-170.59370000,288.05374000,109.71662000
3.180000,-19.94675249,-4.33468621,-8.11935047,-166.99370000,338.88374000,158.76662000
3.190000,-19.97595831,-4.26472293,-8.19071185,-163.46370000,148.49374000,137.40662000
3.200000,-20.02215902,-4.18275524,-8.24827756,-189.93370000,-159.72626000,119.79662000
3.210000,-20.08803238,-4.11416664,-8.29265507,-247.63370000,-368.23626000,152.07662000
3.220000,-20.17958962,-4.07508589,-8.32157540,-346.21370000,-288.14626000,195.88662000
3.230000,-20.30511851,-4.06112374,-8.33161879,-422.86370000,-64.24626000,212.77662000
3.240000,-20.47020029,-4.05406967,-8.32235025,-394.23370000,136.28374000,152.58662000
3.250000,-20.67183521,-4.03236445,-8.29977327,-254.85370000,373.69374000,15.93662000
3.260000,-20.89844377,-3.97621358,-8.27489386,-99.06370000,490.12374000,-90.81338000
3.270000,-21.13691897,-3.87794530,-8.25750051,-25.74370000,326.72374000,-132.20338000
3.280000,-21.38002682,-3.74828436,-8.25242822,-38.81370000,108.10374000,-136.07338000
3.290000,-21.62666006,-3.60296952,-8.26077175,-41.70370000,79.19374000,-130.73338000
3.300000,-21.87554919,-3.44663702,-8.28329984,27.92630000,170.18374000,-168.29338000
3.310000,-22.12162246,-3.27546537,-8.32259775,94.42630000,169.97374000,-201.92338000
3.320000,-22.35936937,-3.09149431,-8.38020897,112.21630000,-2.18626000,-158.84338000
3.330000,-22.58537768,-2.90876160,-8.45430500,146.62630000,-219.16626000,-138.23338000
3.340000,-22.79556662,-2.74292248,-8.54491085,223.24630000,-239.25626000,-223.53338000
3.350000,-22.98275196,-2.59413445,-8.65798076,322.96630000,11.60374000,-311.71338000
3.360000,-23.13811544,-2.44351227,-8.79970674,399.63630000,285.38374000,-297.73338000
3.370000,-23.25536356,-2.26919618,-8.96933528,398.31630000,361.35374000,-207.37338000
3.380000,-23.33328383,-2.06333619,-9.16053638,372.78630000,249.63374000,-148.87338000
3.390000,-23.37334899,-1.83613454,-9.36859005,366.25630000,-10.98626000,-167.43338000
3.400000,-23.37737128,-1.61005373,-9.59319878,332.35630000,-276.52626000,-176.91338000
3.410000,-23.34792972,-1.40596752,-9.83420258,303.52630000,-319.77626000,-132.99338000
3.420000,-23.28710131,-1.22929541,-10.08878444,312.00630000,-184.51626000,-98.67338000
3.430000,-23.19603303,-1.07123838,-10.35384687,277.99630000,-59.82626000,-87.33338000
3.440000,-23.07817390,-0.92000345,-10.62727010,199.57630000,27.25374000,-59.54338000
3.450000,-22.93905240,-0.76679112,-10.90670391,169.28630000,80.38374000,-32.45338000
3.460000,-22.78166180,-0.60595063,-11.19059402,188.55630000,113.07374000,-52.25338000
3.470000,-22.60536759,-0.43286223,-11.48051470,205.68630000,179.35374000,-102.71338000
3.480000,-22.40918503,-0.24365243,-11.77987395,191.54630000,169.04374000,-118.31338000
3.490000,-22.19491960,-0.04130498,-12.09005751,130.47630000,4.03374000,-92.08338000
3.500000,-21.96756657,0.16291064,-12.40971463,66.94630000,-106.41626000,-74.91338000
3.510000,-21.73227143,0.36110141,-12.73723232,49.25630000,-36.22626000,-70.96338000
3.520000,-21.49172943,0.55620858,-13.07137007,40.35630000,51.49374000,-46.41338000
3.530000,-21.24747207,0.75546591,-13.40980788,14.58630000,95.21374000,-6.66338000
3.540000,-21.00149861,0.96273440,-13.74932701,-4.94370000,74.49374000,18.03662000
3.550000,-20.75628178,1.17155929,-14.08748670,-39.02370000,-185.97626000,26.51662000
3.560000,-20.51508510,1.35963234,-14.42307346,-81.87370000,-536.64626000,33.39662000
3.570000,-20.28143406,1.50041029,-14.75532303,-103.11370000,-636.56626000,41.72662000
3.580000,-20.05839916,1.58369115,-15.08306316,-140.60370000,-494.13626000,65.07662000
3.590000,-19.84963290,1.62030766,-15.40343386,-190.48370000,-245.76626000,124.44662000
3.600000,-19.65904729,1.63257983,-15.71086113,-209.71370000,7.86374000,205.31662000
3.610000,-19.48856757,1.63984291,-15.99880495,-198.38370000,25.64374000,245.80662000
3.620000,-19.33767199,1.64206339,-16.26444884,-180.94370000,-264.88626000,196.61662000
3.630000,-19.20591105,1.62083178,-16.51048980,-209.17370000,-437.98626000,146.62662000
3.640000,-19.09598850,1.56385632,-16.73866557,-278.30370000,-292.92626000,226.28662000
3.650000,-19.01203035,1.47848577,-16.94316615,-276.85370000,-115.99626000,349.35662000
3.660000,-18.95234008,1.38101513,-17.11480930,-142.76370000,36.88374000,390.84662000
3.670000,-18.90647096,1.28605189,-17.24854026,5.47630000,138.49374000,386.98662000
3.680000,-18.86286323,1.20146156,-17.34434078,37.29630000,97.01374000,353.94662000
3.690000,-18.81665464,1.12824388,-17.40452562,19.90630000,118.35374000,331.29662000
3.700000,-18.76649720,1.06939511,-17.42985203,76.78630000,237.00374000,379.34662000
3.710000,-18.70721714,1.03206324,-17.41785574,187.36630000,264.28374000,404.46662000
3.720000,-18.63037373,1.01943253,-17.36692478,246.95630000,218.44374000,370.65662000
3.730000,-18.53096346,1.02849198,-17.27799737,217.33630000,162.40374000,375.62662000
3.740000,-18.41077333,1.05327933,-17.15105753,145.50630000,81.83374000,400.13662000
3.750000,-18.27595459,1.08612334,-16.98566675,72.73630000,-7.83626000,363.68662000
3.760000,-18.13372575,1.11949525,-16.78511854,1.36630000,-49.07626000,280.33662000
3.770000,-17.99145505,1.15141132,-16.55627839,-77.85370000,43.72374000,208.86662000
3.780000,-17.85683974,1.18931105,-16.30514856,-155.93370000,196.94374000,195.06662000
3.790000,-17.73669407,1.24367468,-16.03400029,-193.12370000,216.91374000,203.28662000
3.800000,-17.63464604,1.31790621,-15.74366708,-185.78370000,159.91374000,167.30662000
3.810000,-17.55162390,1.41086790,-15.43637769,-200.40370000,208.43374000,141.89662000
3.820000,-17.48946116,1.52679675,-15.11356861,-251.84370000,337.87374000,171.23662000
3.830000,-17.45146106,1.67378301,-14.77441385,-266.47370000,354.08374000,171.00662000
3.840000,-17.43851910,1.84955317,-14.41967340,-221.59370000,101.28374000,111.72662000
3.850000,-17.44798028,2.03207748,-14.05383526,-190.52370000,-290.51626000,50.99662000
3.860000,-17.47836385,2.19165420,-13.68269769,-238.31370000,-442.18626000,-0.19338000
3.870000,-17.53384457,2.31847158,-13.31119418,-340.79370000,-139.51626000,-34.42338000
3.880000,-17.62226843,2.43513686,-12.94125498,-401.88370000,311.10374000,8.01662000
3.890000,-17.74759468,2.57274605,-12.56970210,-335.59370000,351.03374000,84.48662000
3.900000,-17.90429582,2.73364864,-12.19292604,-185.98370000,-85.46626000,33.48662000
3.910000,-18.08215385,2.88565064,-11.81455179,-142.77370000,-540.15626000,-85.98338000
3.920000,-18.27908378,2.99325580,-11.44165360,-295.40370000,-614.12626000,-79.01338000
3.930000,-18.50623584,3.05004136,-11.07537747,-479.36370000,-268.40626000,-19.32338000
3.940000,-18.77765080,3.08218183,-10.71074091,-520.44370000,161.10374000,53.62662000
3.950000,-19.09688140,3.12474495,-10.33883892,-396.43370000,359.07374000,204.23662000
3.960000,-19.45357839,3.19759698,-9.94994774,-189.40370000,328.27374000,219.01662000
3.970000,-19.83261678,3.29935941,-9.54285262,-122.47370000,136.76374000,87.43662000
3.980000,-20.23003080,3.41344000,-9.12366906,-304.73370000,-113.10626000,91.19662000
3.990000,-20.65690547,3.52014650,-8.69369307,-450.54370000,-209.54626000,163.41662000
4.000000,-21.12269278,3.60998415,-8.24902615,-354.74370000,-146.58626000,171.15662000
4.010000,-21.62374348,3.68458621,-7.78732054,-254.56370000,-110.73626000,177.36662000
4.020000,-22.15402683,3.74666017,-7.30864374,-309.49370000,-137.09626000,154.50662000
4.030000,-22.71479131,3.79495654,-6.81487151,-349.75370000,-170.20626000,118.98662000
4.040000,-23.30857744,3.82744307,-6.30806334,-315.92370000,-158.91626000,130.50662000
4.050000,-23.93485596,3.84611900,-5.78885573,-322.15370000,-68.41626000,117.52662000
4.060000,-24.59380237,3.85801634,-5.25894644,-350.54370000,20.57374000,64.05662000
4.070000,-25.28607017,3.86909108,-4.72214746,-313.67370000,-9.66626000,31.49662000
4.080000,-26.00847762,3.87565698,-4.18216330,-231.75370000,-185.62626000,1.90662000
4.090000,-26.75470295,3.86579578,-3.64236620,-179.59370000,-280.19626000,-41.24338000
4.100000,-27.52040018,3.83596899,-3.10592591,-191.99370000,-56.63626000,-52.14338000
4.110000,-28.30522305,3.80382161,-2.57383369,-205.50370000,296.61374000,-26.84338000
4.120000,-29.10780932,3.79675463,-2.04399103,-111.59370000,462.59374000,17.39662000
4.130000,-29.91967122,3.82760455,-1.51239144,53.60630000,290.84374000,63.87662000
4.140000,-30.72839952,3.88126289,-0.97635141,125.66630000,-135.97626000,34.01662000
4.150000,-31.52784145,3.92440912,-0.43826220,62.45630000,-443.40626000,-48.39338000
4.160000,-32.32081928,3.93242027,0.09651246,3.92630000,-386.64626000,-68.26338000
4.170000,-33.11013325,3.90830307,0.62536629,72.18630000,-72.46626000,-50.36338000
4.180000,-33.88976787,3.87822828,1.14945457,234.81630000,289.24374000,-20.08338000
4.190000,-34.64633337,3.87180264,1.67262077,376.88630000,435.91374000,55.19662000
4.200000,-35.36722702,3.90058765,2.20038042,434.22630000,243.32374000,94.97662000
4.210000,-36.04509106,3.95281558,2.73514675,471.78630000,11.12374000,36.66662000
4.220000,-36.67406799,4.01156316,3.27228502,573.62630000,-8.81626000,-71.88338000
4.230000,-37.24522006,4.07146114,3.80178347,689.89630000,48.49374000,-196.94338000
4.240000,-37.74800078,4.13777803,4.31268686,777.37630000,164.55374000,-276.48338000
4.250000,-38.17350388,4.22248183,4.79918469,842.39630000,353.84374000,-224.76338000
4.260000,-38.51749763,4.33775403,5.26527320,794.14630000,346.46374000,-88.81338000
4.270000,-38.78459827,4.48306039,5.72145039,640.97630000,150.56374000,7.48662000
4.280000,-38.98541580,4.64602215,6.17616328,571.16630000,54.59374000,16.81662000
4.290000,-39.12647323,4.81710857,6.63142584,603.03630000,61.20374000,-17.58338000
4.300000,-39.20826429,4.99451765,7.08517960,589.35630000,71.87374000,-40.45338000
4.310000,-39.23235675,5.17889388,7.53480154,522.13630000,69.70374000,-65.23338000
4.320000,-39.20385710,5.36948026,7.97716917,465.99630000,33.09374000,-117.70338000
4.330000,-39.12875909,5.56284506,8.40795298,405.74630000,-28.78626000,-161.16338000
4.340000,-39.01360997,5.75228101,8.82315923,320.49630000,-136.70626000,-181.52338000
4.350000,-38.86650500,5.92804111,9.22002241,227.43630000,-248.86626000,-207.96338000
4.360000,-38.69583342,6.08206737,9.59598278,163.23630000,-238.94626000,-237.11338000
4.370000,-38.50736647,6.21500579,9.94800409,153.84630000,-120.78626000,-273.82338000
4.380000,-38.30261117,6.33589361,10.27218408,176.54630000,-5.53626000,-327.34338000
4.390000,-38.08043002,6.45534433,10.56416076,186.03630000,70.34374000,-358.07338000
4.400000,-37.83994900,6.58258197,10.82107163,179.31630000,172.29374000,-357.59338000
4.410000,-37.58065863,6.72628051,11.04202993,203.64630000,239.47374000,-363.29338000
4.420000,-37.30047514,6.88705670,11.22664141,245.05630000,27.83374000,-368.14338000
4.430000,-36.99716180,7.04653780,11.37554809,227.37630000,-350.97626000,-327.06338000
4.440000,-36.67122861,7.17651206,11.49204419,200.92630000,-510.18626000,-272.60338000
4.450000,-36.32263580,7.26117747,11.57927799,273.09630000,-445.03626000,-296.67338000
4.460000,-35.94560463,7.30373079,11.63624697,386.35630000,-288.25626000,-343.09338000
4.470000,-35.53133986,7.31989576,11.66117538,439.47630000,-38.01626000,-297.21338000
4.480000,-35.07472173,7.33087289,11.65741674,424.76630000,152.74374000,-208.41338000
4.490000,-34.57664574,7.35365443,11.63248602,365.24630000,200.67374000,-131.29338000
4.500000,-34.04140865,7.39602712,11.59426225,327.12630000,225.52374000,-59.17338000
4.510000,-33.47217419,7.45959596,11.54911566,336.33630000,192.09374000,-25.72338000
4.520000,-32.87002513,7.54036346,11.50094651,312.72630000,74.20374000,-8.73338000
4.530000,-32.23755195,7.62938562,11.45248404,247.11630000,-14.34626000,33.00662000
4.540000,-31.57986217,7.71771319,11.40697426,197.64630000,-77.32626000,62.37662000
4.550000,-30.90198154,7.79944791,11.36733916,161.16630000,-98.74626000,78.77662000
4.560000,-30.20796054,7.87297553,11.33609075,121.57630000,-57.49626000,117.08662000
4.570000,-29.50183019,7.93971081,11.31625903,75.99630000,-61.98626000,145.26662000
4.580000,-28.78798922,8.00019450,11.30998599,30.79630000,-72.62626000,136.27662000
4.590000,-28.07023915,8.05581359,11.31709014,14.71630000,8.62374000,118.81662000
4.600000,-27.35019873,8.11286109,11.33590747,27.32630000,108.48374000,96.16662000
4.610000,-26.62697044,8.18019900,11.36363224,54.08630000,181.99374000,46.69662000
4.620000,-25.89777354,8.26408556,11.39559269,99.18630000,185.44374000,-18.58338000
4.630000,-25.15926104,8.36272702,11.42573109,116.10630000,33.28374000,-80.86338000
4.640000,-24.41029093,8.46437114,11.44795641,82.84630000,-135.93626000,-134.66338000
4.650000,-23.65236346,8.55530292,11.45706493,72.43630000,-193.93626000,-172.93338000
4.660000,-22.88666588,8.62678611,11.44892813,79.02630000,-258.16626000,-207.73338000
4.670000,-22.11380170,8.67257794,11.41993301,52.11630000,-321.41626000,-244.38338000
4.680000,-21.33525365,8.68818294,11.36731258,40.03630000,-310.50626000,-246.96338000
4.690000,-20.55195375,8.67241784,11.29120134,53.82630000,-316.40626000,-199.77338000
4.700000,-19.76341624,8.62457665,11.19566054,57.75630000,-343.75626000,-129.12338000
4.710000,-18.96859437,8.54373286,11.08693042,77.97630000,-320.21626000,-68.00338000
4.720000,-18.16533065,8.43265273,10.97079448,119.90630000,-229.29626000,-29.55338000
4.730000,-17.34963081,8.30122775,10.85145023,175.59630000,-39.01626000,0.32662000
4.740000,-16.51575712,8.16626793,10.73260867,251.79630000,161.90374000,50.55662000
4.750000,-15.65768507,8.04501677,10.61979154,284.68630000,259.52374000,141.08662000
4.760000,-14.77251316,7.94801726,10.52072785,258.76630000,285.08374000,218.95662000
4.770000,-13.86145814,7.87547665,10.44171660,229.04630000,144.63374000,224.64662000
4.780000,-12.92783102,7.81416196,10.38405753,181.96630000,-129.34626000,187.38662000
4.790000,-11.97530379,7.74352541,10.34521740,158.96630000,-262.84626000,154.88662000
4.800000,-11.00552844,7.64862553,10.32274995,185.96630000,-319.52626000,159.29662000
4.810000,-10.01787174,7.52264130,10.31682619,180.29630000,-345.50626000,189.81662000
4.820000,-9.01179869,7.36642972,10.32980986,186.03630000,-202.58626000,218.91662000
4.830000,-7.98652527,7.18894506,10.36468422,211.58630000,-104.27626000,249.52662000
4.840000,-6.94172200,6.99937529,10.42345727,167.92630000,-76.29626000,239.52662000
4.850000,-5.87973936,6.80497494,10.50528125,135.67630000,59.61374000,195.00662000
4.860000,-4.80364412,6.61446598,10.60709342,121.16630000,108.69374000,171.53662000
4.870000,-3.71674003,6.43291819,10.72532278,50.28630000,77.41374000,120.15662000
4.880000,-2.62402557,6.26116055,10.85474682,6.61630000,124.05374000,37.48662000
4.890000,-1.52992350,6.10115757,10.98846180,-12.07370000,140.63374000,-21.94338000
4.900000,-0.43776408,5.95486849,11.11985996,-64.23370000,139.20374000,-84.72338000
4.910000,0.64819370,5.82309257,11.24285556,-111.58370000,157.45374000,-143.16338000
4.920000,1.72319309,5.70575605,11.35232259,-154.99370000,119.43374000,-168.54338000
4.930000,2.78243734,5.59966344,11.44494306,-212.69370000,49.40374000,-192.06338000
4.940000,3.81997719,5.49862798,11.51826097,-291.85370000,-19.98626000,-217.88338000
4.950000,4.82695440,5.39556818,11.57007206,-430.16370000,-94.43626000,-230.89338000
4.960000,5.78976798,5.28516104,11.59852034,-618.42370000,-89.06626000,-253.29338000
4.970000,6.69183891,5.16846905,11.60118731,-766.75370000,17.14374000,-292.22338000
4.980000,7.51984069,5.05207347,11.57486321,-814.89370000,62.60374000,-320.35338000
4.990000,8.26882784,4.93951080,11.51677804,-768.10370000,6.93374000,-335.96338000
5.000000,8.94276209,4.82705328,11.42524632,-655.07370000,-76.29626000,-344.03338000
5.010000,9.55066396,4.70633491,11.29987377,-567.10370000,-188.80626000,-328.05338000
5.020000,10.09924693,4.56766295,11.14167592,-587.53370000,-268.26626000,-311.32338000
5.030000,10.58793626,4.40497690,10.95181000,-657.63370000,-239.25626000,-314.47338000
5.040000,11.01224669,4.22084000,10.73108102,-676.41370000,-115.28626000,-292.70338000
5.050000,11.37033249,4.02682376,10.48207422,-642.58370000,70.62374000,-229.68338000
5.060000,11.66510314,3.83911118,10.21051336,-575.08370000,222.15374000,-148.54338000
5.070000,11.90375040,3.66976225,9.92469518,-456.24370000,215.58374000,-41.97338000
5.080000,12.09707802,3.51981922,9.63439969,-329.27370000,118.88374000,54.94662000
5.090000,12.25568250,3.38411035,9.34762364,-278.19370000,111.98374000,74.40662000
5.100000,12.38432083,3.26164064,9.06707977,-317.04370000,182.68374000,47.07662000
5.110000,12.48079453,3.15685108,8.79168559,-378.36370000,225.82374000,38.97662000
5.120000,12.54115883,3.07309193,8.52108734,-374.66370000,202.85374000,68.35662000
5.130000,12.56579149,3.00841869,8.25805603,-305.63370000,127.87374000,128.53662000
5.140000,12.55882626,2.95727035,8.00708916,-282.04370000,78.36374000,158.69662000
5.150000,12.52154938,2.91462367,7.77045997,-346.80370000,51.43374000,129.12662000
5.160000,12.45024112,2.87618214,7.54699472,-389.66370000,-17.05626000,111.15662000
5.170000,12.34200746,2.83455177,7.33541715,-354.94370000,-148.90626000,125.61662000
5.180000,12.19826966,2.77832980,7.13599877,-324.67370000,-272.82626000,125.52662000
5.190000,12.02060897,2.69983999,6.94915383,-356.68370000,-200.18626000,127.81662000
5.200000,11.80662464,2.60490659,6.77573082,-418.96370000,11.42374000,157.26662000
5.210000,11.55225916,2.50915234,6.61777875,-424.69370000,140.47374000,178.03662000
5.220000,11.25780405,2.42650849,6.47738011,-339.29370000,228.01374000,190.34662000
5.230000,10.92945729,2.36660131,6.35629091,-256.44370000,308.93374000,215.19662000
5.240000,10.57358264,2.33405227,6.25622665,-252.99370000,244.41374000,221.80662000
5.250000,10.19155010,2.32286265,6.17779657,-287.94370000,52.58374000,208.10662000
5.260000,9.78119141,2.31972918,6.12070968,-308.22370000,-31.36626000,217.25662000
5.270000,9.34002883,2.31786486,6.08573747,-331.82370000,56.88374000,243.51662000
5.280000,8.86560837,2.32234796,6.07420720,-362.50370000,167.46374000,234.93662000
5.290000,8.35641776,2.34299870,6.08561287,-338.03370000,250.86374000,205.59662000
5.300000,7.81471551,2.38731936,6.11845172,-265.95370000,273.57374000,212.74662000
5.310000,7.24590811,2.45658267,6.17263975,-218.32370000,195.66374000,224.42662000
5.320000,6.65460808,2.54453763,6.24854048,-201.16370000,78.73374000,208.45662000
5.330000,6.04324815,2.64150600,6.34557014,-185.80370000,3.37374000,205.36662000
5.340000,5.41361108,2.74055078,6.46334998,-162.37370000,-6.45626000,212.36662000
5.350000,4.76790837,2.83911771,6.60176151,-136.13370000,-13.60626000,196.71662000
5.360000,4.10884227,2.93681655,6.75974423,-103.95370000,-5.08626000,178.59662000
5.370000,3.43965802,3.03561829,6.93635513,-64.74370000,63.86374000,192.76662000
5.380000,2.76373539,3.14033644,7.13245622,-40.15370000,109.98374000,217.02662000
5.390000,2.08373211,3.25499524,7.34973000,-22.23370000,109.76374000,221.63662000
5.400000,1.40185894,3.37971221,7.58922471,5.76630000,68.78374000,230.08662000
5.410000,0.72036438,3.50883707,7.85173836,21.78630000,-75.04626000,240.49662000
5.420000,0.04049992,3.63001784,8.13771144,11.80630000,-240.48626000,228.84662000
5.430000,-0.63840292,3.73093977,8.44699846,-10.99370000,-258.36626000,235.91662000
5.440000,-1.31828291,3.80971036,8.78102867,-32.96370000,-132.86626000,290.59662000
5.450000,-2.00140929,3.87595660,9.14381806,-56.99370000,19.09374000,334.80662000
5.460000,-2.69006531,3.94327499,9.53898663,-78.29370000,133.53374000,336.50662000
5.470000,-3.38576823,4.02137654,9.96758015,-72.35370000,141.13374000,330.72662000
5.480000,-4.08819728,4.11029750,10.42872685,-50.10370000,12.94374000,305.71662000
5.490000,-4.79605123,4.19981136,10.91985298,-48.49370000,-147.33626000,258.56662000
5.500000,-5.50959032,4.27620388,11.43775880,-84.37370000,-247.15626000,249.88662000
5.510000,-6.23195605,4.33112406,11.98163306,-139.88370000,-221.27626000,281.94662000
5.520000,-6.96768892,4.36580939,12.55396975,-174.60370000,-123.71626000,326.26662000
5.530000,-7.72001668,4.38631587,13.15823213,-178.76370000,-102.47626000,344.09662000
5.540000,-8.48934984,4.39573927,13.79511944,-152.14370000,-118.68626000,292.08662000
5.550000,-9.27370414,4.39441806,14.46063995,-121.85370000,-93.96626000,218.60662000
5.560000,-10.07139383,4.38604577,15.14898663,-141.62370000,20.54374000,185.29662000
5.570000,-10.88333966,4.38126113,15.85681425,-169.20370000,192.35374000,191.58662000
5.580000,-11.71047938,4.39174189,16.58316081,-131.78370000,201.33374000,173.83662000
5.590000,-12.54987150,4.41715681,17.32522306,-61.38370000,-1.68626000,90.91662000
5.600000,-13.39665576,4.44223764,18.07672099,-45.19370000,-215.35626000,23.30662000
5.610000,-14.24956640,4.44932062,18.83187261,-97.34370000,-291.54626000,10.16662000
5.620000,-15.11199270,4.42943001,19.58810966,-144.80370000,-284.52626000,1.32662000
5.630000,-15.98738288,4.38100055,20.34459615,-135.66370000,-284.98626000,-1.29338000
5.640000,-16.87518945,4.30442925,21.10124957,-84.58370000,-275.20626000,9.48662000
5.650000,-17.77161267,4.20125486,21.85791918,-43.89370000,-232.75626000,-15.48338000
5.660000,-18.67302278,4.07649337,22.61215023,-31.16370000,-126.79626000,-74.51338000
5.670000,-19.57733753,3.94015279,23.35986621,-14.02370000,19.15374000,-94.54338000
5.680000,-20.48265842,3.80547211,24.09914388,14.90630000,150.85374000,-72.38338000
5.690000,-21.38643721,3.68674909,24.83064498,41.83630000,313.41374000,-70.20338000
5.700000,-22.28597288,3.59845797,25.55432127,67.08630000,435.56374000,-98.65338000
5.710000,-23.17889545,3.54891776,26.26767225,84.45630000,361.46374000,-143.95338000
5.720000,-24.06406841,3.53285271,26.96600991,69.92630000,176.48374000,-212.42338000
5.730000,-24.94274276,3.53638106,27.64313526,31.57630000,65.27374000,-278.14338000
5.740000,-25.81731250,3.54824707,28.29362629,27.04630000,22.44374000,-295.11338000
5.750000,-26.68808189,3.56222273,28.91542151,62.28630000,-29.80626000,-277.91338000
5.760000,-27.55272342,3.57386805,29.50866342,89.43630000,-60.07626000,-289.64338000
5.770000,-28.40853909,3.57970852,30.07167751,107.81630000,-86.26626000,-350.36338000
5.780000,-29.25368065,3.57637265,30.59923979,117.83630000,-138.47626000,-426.15338000
5.790000,-30.08700110,3.56252594,31.08422125,125.29630000,-61.24626000,-499.01338000
5.800000,-30.90622844,3.54546413,31.51994940,191.23630000,128.33374000,-544.40338000
5.810000,-31.70549118,3.53924598,31.90302049,286.75630000,234.29374000,-516.91338000
5.820000,-32.47759431,3.55472798,32.23526226,317.57630000,267.05374000,-453.39338000
5.830000,-33.21893433,3.59447764,32.52141272,304.55630000,198.27374000,-418.40338000
5.840000,-33.92947474,3.65150721,32.76518061,301.23630000,23.56374000,-403.55338000
5.850000,-34.60929954,3.71345018,32.96783219,317.53630000,-52.89626000,-417.59338000
5.860000,-35.25632349,3.77272331,33.12807546,371.66630000,-28.59626000,-456.04338000
5.870000,-35.86536433,3.82951559,33.24333966,454.39630000,6.82374000,-467.93338000
5.880000,-36.42902806,3.88762728,33.31216530,530.56630000,63.69374000,-464.08338000
5.890000,-36.94046168,3.95004287,33.33496512,569.61630000,33.91374000,-443.38338000
5.900000,-37.39660069,4.01371262,33.31452263,537.92630000,-85.38626000,-377.29338000
5.910000,-37.79928710,4.07176003,33.25621458,488.57630000,-92.06626000,-315.10338000
5.920000,-38.15023589,4.12361634,33.16515546,550.36630000,17.84374000,-300.99338000
5.930000,-38.44469508,4.17497355,33.04365128,666.21630000,32.38374000,-299.16338000
5.940000,-38.67588316,4.22677593,32.89309628,643.98630000,-68.83626000,-261.16338000
5.950000,-38.84502688,4.27227271,32.71707922,523.52630000,-150.96626000,-195.44338000
5.960000,-38.95986025,4.30407589,32.52122559,477.31630000,-181.00626000,-139.86338000
5.970000,-39.02433050,4.32079173,32.31098366,532.30630000,-94.54626000,-98.81338000
5.980000,-39.03456315,4.33114873,32.09059290,623.51630000,111.71374000,-66.91338000
5.990000,-38.98394894,4.35080938,31.86339659,650.47630000,239.23374000,-38.03338000
6.000000,-38.87086787,4.39051844,31.63285321,570.14630000,207.72374000,10.64662000
6.010000,-38.70097895,4.44941440,31.40345651,477.48630000,108.76374000,64.15662000
6.020000,-38.48169816,4.52058002,31.17973275,446.49630000,61.50374000,89.50662000
6.030000,-38.21629527,4.60167829,30.96476193,470.34630000,161.50374000,108.49662000
6.040000,-37.90371402,4.69990373,30.76097154,495.88630000,296.54374000,142.26662000
6.050000,-37.54361116,4.82355381,30.57119109,434.68630000,258.36374000,168.91662000
6.060000,-37.14191069,4.96866030,30.39781758,294.58630000,40.95374000,177.72662000
6.070000,-36.71007412,5.11724270,30.24165925,177.52630000,-205.26626000,165.78662000
6.080000,-36.25864244,5.24865001,30.10166260,130.10630000,-321.45626000,138.71662000
6.090000,-35.79281164,5.35177872,29.97618915,134.16630000,-286.99626000,139.25662000
6.100000,-35.31340849,5.42625708,29.86539963,140.39630000,-254.59626000,171.67662000
6.110000,-34.82069799,5.47394135,29.77121929,113.27630000,-279.60626000,183.30662000
6.120000,-34.31675037,5.49409053,29.69435539,78.47630000,-291.62626000,155.91662000
6.130000,-33.80444190,5.48597836,29.63282943,60.14630000,-271.62626000,119.92662000
6.140000,-33.28565856,5.45197310,29.58387415,56.16630000,-204.87626000,108.60662000
6.150000,-32.76065112,5.39986250,29.54623206,72.42630000,-46.86626000,116.93662000
6.160000,-32.22785332,5.34380430,29.52034991,106.53630000,136.67374000,129.46662000
6.170000,-31.68519892,5.29683100,29.50717344,104.70630000,132.88374000,133.90662000
6.180000,-31.13354440,5.25923686,29.50622440,39.99630000,-31.30626000,93.36662000
6.190000,-30.57692203,5.22099788,29.51396481,9.95630000,-100.09626000,28.48662000
6.200000,-30.01737130,5.17585480,29.52517539,53.16630000,-48.69626000,-9.98338000
6.210000,-29.45274521,5.12711363,29.53565217,82.66630000,49.53374000,-36.32338000
6.220000,-28.88020801,5.08237987,29.54253988,93.88630000,105.89374000,-59.38338000
6.230000,-28.29808571,5.04292451,29.54369603,108.90630000,-54.21626000,-72.62338000
6.240000,-27.70607754,4.99583130,29.53749636,79.67630000,-307.00626000,-88.05338000
6.250000,-27.10602302,4.92396076,29.52207813,49.53630000,-326.89626000,-118.46338000
6.260000,-26.49893589,4.82436761,29.49380608,98.49630000,-152.13626000,-187.62338000
6.270000,-25.88147390,4.70856363,29.44637497,164.40630000,-21.29626000,-271.10338000
6.280000,-25.24874031,4.58867705,29.37357855,179.49630000,27.39374000,-283.23338000
6.290000,-24.59847235,4.46962812,29.27449781,173.91630000,-4.01626000,-212.25338000
